dataset,fold,test_subject,eval_sample_id,sequence_start_source_index,sequence_end_source_index,target_source_index,y_true
pamap2,5,105,3455,17740,17749,17749,5
pamap2,5,105,3456,17741,17750,17750,5
pamap2,5,105,3457,17742,17751,17751,5
pamap2,5,105,3458,17743,17752,17752,5
pamap2,5,105,3459,17744,17753,17753,5
pamap2,5,105,3460,17745,17754,17754,5
pamap2,5,105,3461,17746,17755,17755,5
pamap2,5,105,3462,17747,17756,17756,5
pamap2,5,105,3463,17748,17757,17757,5
pamap2,5,105,3464,17749,17758,17758,5
pamap2,5,105,3465,17750,17759,17759,5
pamap2,5,105,3466,17751,17760,17760,5
pamap2,5,105,3467,17752,17761,17761,5
pamap2,5,105,3468,17753,17762,17762,5
pamap2,5,105,3469,17754,17763,17763,5
pamap2,5,105,3470,17755,17764,17764,5
pamap2,5,105,3471,17756,17765,17765,5
pamap2,5,105,3472,17757,17766,17766,5
pamap2,5,105,3473,17758,17767,17767,5
pamap2,5,105,3474,17759,17768,17768,5
pamap2,5,105,3475,17760,17769,17769,5
pamap2,5,105,3476,17761,17770,17770,5
pamap2,5,105,3477,17762,17771,17771,5
pamap2,5,105,3478,17763,17772,17772,5
pamap2,5,105,3479,17764,17773,17773,5
pamap2,5,105,3480,17765,17774,17774,5
pamap2,5,105,3481,17766,17775,17775,5
pamap2,5,105,3482,17767,17776,17776,5
pamap2,5,105,3483,17768,17777,17777,5
pamap2,5,105,3484,17769,17778,17778,5
pamap2,5,105,3485,17770,17779,17779,5
pamap2,5,105,3486,17771,17780,17780,5
pamap2,5,105,3487,17772,17781,17781,5
pamap2,5,105,3488,17773,17782,17782,5
pamap2,5,105,3489,17774,17783,17783,5
pamap2,5,105,3490,17775,17784,17784,5
pamap2,5,105,3491,17776,17785,17785,5
pamap2,5,105,3492,17777,17786,17786,5
pamap2,5,105,3493,17778,17787,17787,5
pamap2,5,105,3494,17779,17788,17788,5
pamap2,5,105,3495,17780,17789,17789,5
pamap2,5,105,3496,17781,17790,17790,5
pamap2,5,105,3497,17782,17791,17791,5
pamap2,5,105,3498,17783,17792,17792,5
pamap2,5,105,3499,17784,17793,17793,5
pamap2,5,105,3500,17785,17794,17794,5
pamap2,5,105,3501,17786,17795,17795,5
pamap2,5,105,3502,17787,17796,17796,5
pamap2,5,105,3503,17788,17797,17797,5
pamap2,5,105,3504,17789,17798,17798,5
pamap2,5,105,3505,17790,17799,17799,5
pamap2,5,105,3506,17791,17800,17800,5
pamap2,5,105,3507,17792,17801,17801,5
pamap2,5,105,3508,17793,17802,17802,5
pamap2,5,105,3509,17794,17803,17803,5
pamap2,5,105,3510,17795,17804,17804,5
pamap2,5,105,3511,17796,17805,17805,5
pamap2,5,105,3512,17797,17806,17806,5
pamap2,5,105,3513,17798,17807,17807,5
pamap2,5,105,3514,17799,17808,17808,5
pamap2,5,105,3515,17800,17809,17809,5
pamap2,5,105,3516,17801,17810,17810,5
pamap2,5,105,3517,17802,17811,17811,5
pamap2,5,105,3518,17803,17812,17812,5
pamap2,5,105,3519,17804,17813,17813,5
pamap2,5,105,3520,17805,17814,17814,5
pamap2,5,105,3521,17806,17815,17815,5
pamap2,5,105,3522,17807,17816,17816,5
pamap2,5,105,3523,17808,17817,17817,5
pamap2,5,105,3524,17809,17818,17818,5
pamap2,5,105,3525,17810,17819,17819,5
pamap2,5,105,3526,17811,17820,17820,5
pamap2,5,105,3527,17812,17821,17821,5
pamap2,5,105,3528,17813,17822,17822,5
pamap2,5,105,3529,17814,17823,17823,5
pamap2,5,105,3530,17815,17824,17824,5
pamap2,5,105,3531,17816,17825,17825,5
pamap2,5,105,3532,17817,17826,17826,5
pamap2,5,105,3533,17818,17827,17827,5
pamap2,5,105,3534,17819,17828,17828,5
pamap2,5,105,3535,17820,17829,17829,5
pamap2,5,105,3536,17821,17830,17830,5
pamap2,5,105,3537,17822,17831,17831,5
pamap2,5,105,3538,17823,17832,17832,5
pamap2,5,105,3539,17824,17833,17833,5
pamap2,5,105,3540,17825,17834,17834,5
pamap2,5,105,3541,17826,17835,17835,5
pamap2,5,105,3542,17827,17836,17836,5
pamap2,5,105,3543,17828,17837,17837,5
pamap2,5,105,3544,17829,17838,17838,5
pamap2,5,105,3545,17830,17839,17839,5
pamap2,5,105,3546,17831,17840,17840,5
pamap2,5,105,3547,17832,17841,17841,5
pamap2,5,105,3548,17833,17842,17842,5
pamap2,5,105,3549,17834,17843,17843,5
pamap2,5,105,3550,17835,17844,17844,5
pamap2,5,105,3551,17836,17845,17845,5
pamap2,5,105,3552,17837,17846,17846,5
pamap2,5,105,3553,17838,17847,17847,5
pamap2,5,105,3554,17839,17848,17848,5
pamap2,5,105,3555,17840,17849,17849,5
pamap2,5,105,3556,17841,17850,17850,5
pamap2,5,105,3557,17842,17851,17851,5
pamap2,5,105,3558,17843,17852,17852,5
pamap2,5,105,3559,17844,17853,17853,5
pamap2,5,105,3560,17845,17854,17854,5
pamap2,5,105,3561,17846,17855,17855,5
pamap2,5,105,3562,17847,17856,17856,5
pamap2,5,105,3563,17848,17857,17857,5
pamap2,5,105,3564,17849,17858,17858,5
pamap2,5,105,3565,17850,17859,17859,5
pamap2,5,105,3566,17851,17860,17860,5
pamap2,5,105,3567,17852,17861,17861,5
pamap2,5,105,3568,17853,17862,17862,5
pamap2,5,105,3569,17854,17863,17863,5
pamap2,5,105,3570,17855,17864,17864,5
pamap2,5,105,3571,17856,17865,17865,5
pamap2,5,105,3572,17857,17866,17866,5
pamap2,5,105,3573,17858,17867,17867,5
pamap2,5,105,3574,17859,17868,17868,5
pamap2,5,105,3575,17860,17869,17869,5
pamap2,5,105,3576,17861,17870,17870,5
pamap2,5,105,3577,17862,17871,17871,5
pamap2,5,105,3578,17863,17872,17872,5
pamap2,5,105,3579,17864,17873,17873,5
pamap2,5,105,3580,17865,17874,17874,5
pamap2,5,105,3581,17866,17875,17875,5
pamap2,5,105,3582,17867,17876,17876,5
pamap2,5,105,3583,17868,17877,17877,5
pamap2,5,105,3584,17869,17878,17878,5
pamap2,5,105,3585,17870,17879,17879,5
pamap2,5,105,3586,17871,17880,17880,5
pamap2,5,105,3587,17872,17881,17881,5
pamap2,5,105,3588,17873,17882,17882,5
pamap2,5,105,3589,17874,17883,17883,5
pamap2,5,105,3590,17875,17884,17884,5
pamap2,5,105,3591,17876,17885,17885,5
pamap2,5,105,3592,17877,17886,17886,5
pamap2,5,105,3593,17878,17887,17887,5
pamap2,5,105,3594,17879,17888,17888,5
pamap2,5,105,3595,17880,17889,17889,5
pamap2,5,105,3596,17881,17890,17890,5
pamap2,5,105,3597,17882,17891,17891,5
pamap2,5,105,3598,17883,17892,17892,5
pamap2,5,105,3599,17884,17893,17893,5
pamap2,5,105,3600,17885,17894,17894,5
pamap2,5,105,3601,17886,17895,17895,5
pamap2,5,105,3602,17887,17896,17896,5
pamap2,5,105,3603,17888,17897,17897,5
pamap2,5,105,3604,17889,17898,17898,5
pamap2,5,105,3605,17890,17899,17899,5
pamap2,5,105,3606,17891,17900,17900,5
pamap2,5,105,3607,17892,17901,17901,5
pamap2,5,105,3608,17893,17902,17902,5
pamap2,5,105,3609,17894,17903,17903,5
pamap2,5,105,3610,17895,17904,17904,5
pamap2,5,105,3611,17896,17905,17905,5
pamap2,5,105,3612,17897,17906,17906,5
pamap2,5,105,3613,17898,17907,17907,5
pamap2,5,105,3614,17899,17908,17908,5
pamap2,5,105,3615,17900,17909,17909,5
pamap2,5,105,3616,17901,17910,17910,5
pamap2,5,105,3617,17902,17911,17911,5
pamap2,5,105,3618,17903,17912,17912,5
pamap2,5,105,3619,17904,17913,17913,5
pamap2,5,105,3620,17905,17914,17914,5
pamap2,5,105,3621,17906,17915,17915,5
pamap2,5,105,3622,17907,17916,17916,5
pamap2,5,105,3623,17908,17917,17917,5
pamap2,5,105,3624,17909,17918,17918,5
pamap2,5,105,3625,17910,17919,17919,5
pamap2,5,105,3626,17911,17920,17920,5
pamap2,5,105,3627,17912,17921,17921,5
pamap2,5,105,3628,17913,17922,17922,5
pamap2,5,105,3629,17914,17923,17923,5
pamap2,5,105,3630,17915,17924,17924,5
pamap2,5,105,3631,17916,17925,17925,5
pamap2,5,105,3632,17917,17926,17926,5
pamap2,5,105,3633,17918,17927,17927,5
pamap2,5,105,3634,17919,17928,17928,5
pamap2,5,105,3635,17920,17929,17929,5
pamap2,5,105,3636,17921,17930,17930,5
pamap2,5,105,3637,17922,17931,17931,5
pamap2,5,105,3638,17923,17932,17932,5
pamap2,5,105,3639,17924,17933,17933,5
pamap2,5,105,3640,17925,17934,17934,5
pamap2,5,105,3641,17926,17935,17935,5
pamap2,5,105,3642,17927,17936,17936,5
pamap2,5,105,3643,17928,17937,17937,5
pamap2,5,105,3644,17929,17938,17938,5
pamap2,5,105,3645,17930,17939,17939,5
pamap2,5,105,3646,17931,17940,17940,5
pamap2,5,105,3647,17932,17941,17941,5
pamap2,5,105,3648,17933,17942,17942,5
pamap2,5,105,3649,17934,17943,17943,5
pamap2,5,105,3650,17935,17944,17944,5
pamap2,5,105,3651,17936,17945,17945,5
pamap2,5,105,3652,17937,17946,17946,5
pamap2,5,105,3653,17938,17947,17947,5
pamap2,5,105,3654,17939,17948,17948,5
pamap2,5,105,3655,17940,17949,17949,5
pamap2,5,105,3656,17941,17950,17950,5
pamap2,5,105,3657,17942,17951,17951,5
pamap2,5,105,3658,17943,17952,17952,5
pamap2,5,105,3659,17944,17953,17953,5
pamap2,5,105,3660,17945,17954,17954,5
pamap2,5,105,3661,17946,17955,17955,5
pamap2,5,105,3662,17947,17956,17956,5
pamap2,5,105,3663,17948,17957,17957,5
pamap2,5,105,3664,17949,17958,17958,5
pamap2,5,105,3665,17950,17959,17959,5
pamap2,5,105,3666,17951,17960,17960,5
pamap2,5,105,3667,17952,17961,17961,5
pamap2,5,105,3668,17953,17962,17962,5
pamap2,5,105,3669,17954,17963,17963,5
pamap2,5,105,3670,17955,17964,17964,5
pamap2,5,105,3671,17956,17965,17965,5
pamap2,5,105,3672,17957,17966,17966,5
pamap2,5,105,3673,17958,17967,17967,5
pamap2,5,105,3674,17959,17968,17968,5
pamap2,5,105,3675,17960,17969,17969,5
pamap2,5,105,3676,17961,17970,17970,5
pamap2,5,105,3677,17962,17971,17971,5
pamap2,5,105,3678,17963,17972,17972,5
pamap2,5,105,3679,17964,17973,17973,5
pamap2,5,105,3680,17965,17974,17974,5
pamap2,5,105,3681,17966,17975,17975,5
pamap2,5,105,3682,17967,17976,17976,5
pamap2,5,105,3683,17968,17977,17977,5
pamap2,5,105,3684,17969,17978,17978,5
pamap2,5,105,3685,17970,17979,17979,5
pamap2,5,105,3686,17971,17980,17980,5
pamap2,5,105,3687,17972,17981,17981,5
pamap2,5,105,3688,17973,17982,17982,5
pamap2,5,105,3689,17974,17983,17983,5
pamap2,5,105,3690,17975,17984,17984,5
pamap2,5,105,3691,17976,17985,17985,5
pamap2,5,105,3692,17977,17986,17986,5
pamap2,5,105,3693,17978,17987,17987,5
pamap2,5,105,3694,17979,17988,17988,5
pamap2,5,105,3695,17980,17989,17989,5
pamap2,5,105,3696,17981,17990,17990,5
pamap2,5,105,3697,17982,17991,17991,5
pamap2,5,105,3698,17983,17992,17992,5
pamap2,5,105,3699,17984,17993,17993,5
pamap2,5,105,3700,17985,17994,17994,5
pamap2,5,105,3701,17986,17995,17995,5
pamap2,5,105,3702,17987,17996,17996,5
pamap2,5,105,3703,17988,17997,17997,5
pamap2,5,105,3704,17989,17998,17998,5
pamap2,5,105,3705,17990,17999,17999,5
pamap2,5,105,3706,17991,18000,18000,5
pamap2,5,105,3707,17992,18001,18001,5
pamap2,5,105,3708,17993,18002,18002,5
pamap2,5,105,3709,17994,18003,18003,5
pamap2,5,105,3710,17995,18004,18004,5
pamap2,5,105,3711,17996,18005,18005,5
pamap2,5,105,3712,17997,18006,18006,5
pamap2,5,105,3713,17998,18007,18007,5
pamap2,5,105,3714,17999,18008,18008,5
pamap2,5,105,3715,18000,18009,18009,5
pamap2,5,105,3716,18001,18010,18010,5
pamap2,5,105,3717,18002,18011,18011,5
pamap2,5,105,3718,18003,18012,18012,5
pamap2,5,105,3719,18004,18013,18013,5
pamap2,5,105,3720,18005,18014,18014,5
pamap2,5,105,3721,18006,18015,18015,5
pamap2,5,105,3722,18007,18016,18016,5
pamap2,5,105,3723,18008,18017,18017,5
pamap2,5,105,3724,18009,18018,18018,4
pamap2,5,105,3725,18010,18019,18019,4
pamap2,5,105,3726,18011,18020,18020,4
pamap2,5,105,3727,18012,18021,18021,4
pamap2,5,105,3728,18013,18022,18022,4
pamap2,5,105,3729,18014,18023,18023,4
pamap2,5,105,3730,18015,18024,18024,4
pamap2,5,105,3731,18016,18025,18025,4
pamap2,5,105,3732,18017,18026,18026,4
pamap2,5,105,3733,18018,18027,18027,4
pamap2,5,105,3734,18019,18028,18028,4
pamap2,5,105,3735,18020,18029,18029,4
pamap2,5,105,3736,18021,18030,18030,4
pamap2,5,105,3737,18022,18031,18031,4
pamap2,5,105,3738,18023,18032,18032,4
pamap2,5,105,3739,18024,18033,18033,4
pamap2,5,105,3740,18025,18034,18034,4
pamap2,5,105,3741,18026,18035,18035,4
pamap2,5,105,3742,18027,18036,18036,4
pamap2,5,105,3743,18028,18037,18037,4
pamap2,5,105,3744,18029,18038,18038,4
pamap2,5,105,3745,18030,18039,18039,4
pamap2,5,105,3746,18031,18040,18040,4
pamap2,5,105,3747,18032,18041,18041,4
pamap2,5,105,3748,18033,18042,18042,4
pamap2,5,105,3749,18034,18043,18043,4
pamap2,5,105,3750,18035,18044,18044,4
pamap2,5,105,3751,18036,18045,18045,4
pamap2,5,105,3752,18037,18046,18046,4
pamap2,5,105,3753,18038,18047,18047,4
pamap2,5,105,3754,18039,18048,18048,4
pamap2,5,105,3755,18040,18049,18049,4
pamap2,5,105,3756,18041,18050,18050,4
pamap2,5,105,3757,18042,18051,18051,4
pamap2,5,105,3758,18043,18052,18052,4
pamap2,5,105,3759,18044,18053,18053,4
pamap2,5,105,3760,18045,18054,18054,4
pamap2,5,105,3761,18046,18055,18055,4
pamap2,5,105,3762,18047,18056,18056,4
pamap2,5,105,3763,18048,18057,18057,4
pamap2,5,105,3764,18049,18058,18058,4
pamap2,5,105,3765,18050,18059,18059,4
pamap2,5,105,3766,18051,18060,18060,4
pamap2,5,105,3767,18052,18061,18061,4
pamap2,5,105,3768,18053,18062,18062,4
pamap2,5,105,3769,18054,18063,18063,4
pamap2,5,105,3770,18055,18064,18064,4
pamap2,5,105,3771,18056,18065,18065,4
pamap2,5,105,3772,18057,18066,18066,4
pamap2,5,105,3773,18058,18067,18067,4
pamap2,5,105,3774,18059,18068,18068,4
pamap2,5,105,3775,18060,18069,18069,4
pamap2,5,105,3776,18061,18070,18070,4
pamap2,5,105,3777,18062,18071,18071,4
pamap2,5,105,3778,18063,18072,18072,4
pamap2,5,105,3779,18064,18073,18073,4
pamap2,5,105,3780,18065,18074,18074,4
pamap2,5,105,3781,18066,18075,18075,4
pamap2,5,105,3782,18067,18076,18076,4
pamap2,5,105,3783,18068,18077,18077,4
pamap2,5,105,3784,18069,18078,18078,4
pamap2,5,105,3785,18070,18079,18079,4
pamap2,5,105,3786,18071,18080,18080,4
pamap2,5,105,3787,18072,18081,18081,4
pamap2,5,105,3788,18073,18082,18082,4
pamap2,5,105,3789,18074,18083,18083,4
pamap2,5,105,3790,18075,18084,18084,4
pamap2,5,105,3791,18076,18085,18085,4
pamap2,5,105,3792,18077,18086,18086,4
pamap2,5,105,3793,18078,18087,18087,4
pamap2,5,105,3794,18079,18088,18088,4
pamap2,5,105,3795,18080,18089,18089,4
pamap2,5,105,3796,18081,18090,18090,4
pamap2,5,105,3797,18082,18091,18091,4
pamap2,5,105,3798,18083,18092,18092,4
pamap2,5,105,3799,18084,18093,18093,4
pamap2,5,105,3800,18085,18094,18094,4
pamap2,5,105,3801,18086,18095,18095,4
pamap2,5,105,3802,18087,18096,18096,4
pamap2,5,105,3803,18088,18097,18097,4
pamap2,5,105,3804,18089,18098,18098,4
pamap2,5,105,3805,18090,18099,18099,4
pamap2,5,105,3806,18091,18100,18100,4
pamap2,5,105,3807,18092,18101,18101,4
pamap2,5,105,3808,18093,18102,18102,4
pamap2,5,105,3809,18094,18103,18103,4
pamap2,5,105,3810,18095,18104,18104,4
pamap2,5,105,3811,18096,18105,18105,4
pamap2,5,105,3812,18097,18106,18106,4
pamap2,5,105,3813,18098,18107,18107,4
pamap2,5,105,3814,18099,18108,18108,4
pamap2,5,105,3815,18100,18109,18109,4
pamap2,5,105,3816,18101,18110,18110,4
pamap2,5,105,3817,18102,18111,18111,4
pamap2,5,105,3818,18103,18112,18112,4
pamap2,5,105,3819,18104,18113,18113,4
pamap2,5,105,3820,18105,18114,18114,4
pamap2,5,105,3821,18106,18115,18115,4
pamap2,5,105,3822,18107,18116,18116,4
pamap2,5,105,3823,18108,18117,18117,4
pamap2,5,105,3824,18109,18118,18118,4
pamap2,5,105,3825,18110,18119,18119,4
pamap2,5,105,3826,18111,18120,18120,4
pamap2,5,105,3827,18112,18121,18121,4
pamap2,5,105,3828,18113,18122,18122,4
pamap2,5,105,3829,18114,18123,18123,4
pamap2,5,105,3830,18115,18124,18124,4
pamap2,5,105,3831,18116,18125,18125,4
pamap2,5,105,3832,18117,18126,18126,4
pamap2,5,105,3833,18118,18127,18127,4
pamap2,5,105,3834,18119,18128,18128,4
pamap2,5,105,3835,18120,18129,18129,4
pamap2,5,105,3836,18121,18130,18130,4
pamap2,5,105,3837,18122,18131,18131,4
pamap2,5,105,3838,18123,18132,18132,4
pamap2,5,105,3839,18124,18133,18133,4
pamap2,5,105,3840,18125,18134,18134,4
pamap2,5,105,3841,18126,18135,18135,4
pamap2,5,105,3842,18127,18136,18136,4
pamap2,5,105,3843,18128,18137,18137,4
pamap2,5,105,3844,18129,18138,18138,4
pamap2,5,105,3845,18130,18139,18139,4
pamap2,5,105,3846,18131,18140,18140,4
pamap2,5,105,3847,18132,18141,18141,4
pamap2,5,105,3848,18133,18142,18142,4
pamap2,5,105,3849,18134,18143,18143,4
pamap2,5,105,3850,18135,18144,18144,4
pamap2,5,105,3851,18136,18145,18145,4
pamap2,5,105,3852,18137,18146,18146,4
pamap2,5,105,3853,18138,18147,18147,4
pamap2,5,105,3854,18139,18148,18148,4
pamap2,5,105,3855,18140,18149,18149,4
pamap2,5,105,3856,18141,18150,18150,4
pamap2,5,105,3857,18142,18151,18151,4
pamap2,5,105,3858,18143,18152,18152,4
pamap2,5,105,3859,18144,18153,18153,4
pamap2,5,105,3860,18145,18154,18154,4
pamap2,5,105,3861,18146,18155,18155,4
pamap2,5,105,3862,18147,18156,18156,4
pamap2,5,105,3863,18148,18157,18157,4
pamap2,5,105,3864,18149,18158,18158,4
pamap2,5,105,3865,18150,18159,18159,4
pamap2,5,105,3866,18151,18160,18160,4
pamap2,5,105,3867,18152,18161,18161,4
pamap2,5,105,3868,18153,18162,18162,4
pamap2,5,105,3869,18154,18163,18163,4
pamap2,5,105,3870,18155,18164,18164,4
pamap2,5,105,3871,18156,18165,18165,4
pamap2,5,105,3872,18157,18166,18166,4
pamap2,5,105,3873,18158,18167,18167,4
pamap2,5,105,3874,18159,18168,18168,4
pamap2,5,105,3875,18160,18169,18169,4
pamap2,5,105,3876,18161,18170,18170,4
pamap2,5,105,3877,18162,18171,18171,4
pamap2,5,105,3878,18163,18172,18172,4
pamap2,5,105,3879,18164,18173,18173,4
pamap2,5,105,3880,18165,18174,18174,4
pamap2,5,105,3881,18166,18175,18175,4
pamap2,5,105,3882,18167,18176,18176,4
pamap2,5,105,3883,18168,18177,18177,4
pamap2,5,105,3884,18169,18178,18178,4
pamap2,5,105,3885,18170,18179,18179,4
pamap2,5,105,3886,18171,18180,18180,4
pamap2,5,105,3887,18172,18181,18181,4
pamap2,5,105,3888,18173,18182,18182,4
pamap2,5,105,3889,18174,18183,18183,4
pamap2,5,105,3890,18175,18184,18184,4
pamap2,5,105,3891,18176,18185,18185,4
pamap2,5,105,3892,18177,18186,18186,4
pamap2,5,105,3893,18178,18187,18187,4
pamap2,5,105,3894,18179,18188,18188,4
pamap2,5,105,3895,18180,18189,18189,4
pamap2,5,105,3896,18181,18190,18190,4
pamap2,5,105,3897,18182,18191,18191,4
pamap2,5,105,3898,18183,18192,18192,4
pamap2,5,105,3899,18184,18193,18193,4
pamap2,5,105,3900,18185,18194,18194,4
pamap2,5,105,3901,18186,18195,18195,4
pamap2,5,105,3902,18187,18196,18196,4
pamap2,5,105,3903,18188,18197,18197,4
pamap2,5,105,3904,18189,18198,18198,4
pamap2,5,105,3905,18190,18199,18199,4
pamap2,5,105,3906,18191,18200,18200,4
pamap2,5,105,3907,18192,18201,18201,4
pamap2,5,105,3908,18193,18202,18202,4
pamap2,5,105,3909,18194,18203,18203,4
pamap2,5,105,3910,18195,18204,18204,4
pamap2,5,105,3911,18196,18205,18205,4
pamap2,5,105,3912,18197,18206,18206,4
pamap2,5,105,3913,18198,18207,18207,4
pamap2,5,105,3914,18199,18208,18208,4
pamap2,5,105,3915,18200,18209,18209,4
pamap2,5,105,3916,18201,18210,18210,4
pamap2,5,105,3917,18202,18211,18211,4
pamap2,5,105,3918,18203,18212,18212,4
pamap2,5,105,3919,18204,18213,18213,4
pamap2,5,105,3920,18205,18214,18214,4
pamap2,5,105,3921,18206,18215,18215,4
pamap2,5,105,3922,18207,18216,18216,4
pamap2,5,105,3923,18208,18217,18217,4
pamap2,5,105,3924,18209,18218,18218,4
pamap2,5,105,3925,18210,18219,18219,4
pamap2,5,105,3926,18211,18220,18220,4
pamap2,5,105,3927,18212,18221,18221,4
pamap2,5,105,3928,18213,18222,18222,4
pamap2,5,105,3929,18214,18223,18223,4
pamap2,5,105,3930,18215,18224,18224,4
pamap2,5,105,3931,18216,18225,18225,4
pamap2,5,105,3932,18217,18226,18226,4
pamap2,5,105,3933,18218,18227,18227,4
pamap2,5,105,3934,18219,18228,18228,4
pamap2,5,105,3935,18220,18229,18229,4
pamap2,5,105,3936,18221,18230,18230,4
pamap2,5,105,3937,18222,18231,18231,4
pamap2,5,105,3938,18223,18232,18232,4
pamap2,5,105,3939,18224,18233,18233,4
pamap2,5,105,3940,18225,18234,18234,4
pamap2,5,105,3941,18226,18235,18235,4
pamap2,5,105,3942,18227,18236,18236,4
pamap2,5,105,3943,18228,18237,18237,4
pamap2,5,105,3944,18229,18238,18238,4
pamap2,5,105,3945,18230,18239,18239,4
pamap2,5,105,3946,18231,18240,18240,4
pamap2,5,105,3947,18232,18241,18241,4
pamap2,5,105,3948,18233,18242,18242,4
pamap2,5,105,3949,18234,18243,18243,4
pamap2,5,105,3950,18235,18244,18244,4
pamap2,5,105,3951,18236,18245,18245,4
pamap2,5,105,3952,18237,18246,18246,4
pamap2,5,105,3953,18238,18247,18247,4
pamap2,5,105,3954,18239,18248,18248,4
pamap2,5,105,3955,18240,18249,18249,4
pamap2,5,105,3956,18241,18250,18250,4
pamap2,5,105,3957,18242,18251,18251,4
pamap2,5,105,3958,18243,18252,18252,4
pamap2,5,105,3959,18244,18253,18253,4
pamap2,5,105,3960,18245,18254,18254,4
pamap2,5,105,3961,18246,18255,18255,4
pamap2,5,105,3962,18247,18256,18256,4
pamap2,5,105,3963,18248,18257,18257,4
pamap2,5,105,3964,18249,18258,18258,4
pamap2,5,105,3965,18250,18259,18259,4
pamap2,5,105,3966,18251,18260,18260,4
pamap2,5,105,3967,18252,18261,18261,4
pamap2,5,105,3968,18253,18262,18262,4
pamap2,5,105,3969,18254,18263,18263,4
pamap2,5,105,3970,18255,18264,18264,4
pamap2,5,105,3971,18256,18265,18265,4
pamap2,5,105,3972,18257,18266,18266,4
pamap2,5,105,3973,18258,18267,18267,4
pamap2,5,105,3974,18259,18268,18268,4
pamap2,5,105,3975,18260,18269,18269,4
pamap2,5,105,3976,18261,18270,18270,4
pamap2,5,105,3977,18262,18271,18271,4
pamap2,5,105,3978,18263,18272,18272,4
pamap2,5,105,3979,18264,18273,18273,4
pamap2,5,105,3980,18265,18274,18274,4
pamap2,5,105,3981,18266,18275,18275,4
pamap2,5,105,3982,18267,18276,18276,4
pamap2,5,105,3983,18268,18277,18277,4
pamap2,5,105,3984,18269,18278,18278,4
pamap2,5,105,3985,18270,18279,18279,4
pamap2,5,105,3986,18271,18280,18280,4
pamap2,5,105,3987,18272,18281,18281,4
pamap2,5,105,3988,18273,18282,18282,4
pamap2,5,105,3989,18274,18283,18283,4
pamap2,5,105,3990,18275,18284,18284,4
pamap2,5,105,3991,18276,18285,18285,4
pamap2,5,105,3992,18277,18286,18286,4
pamap2,5,105,3993,18278,18287,18287,4
pamap2,5,105,3994,18279,18288,18288,4
pamap2,5,105,3995,18280,18289,18289,4
pamap2,5,105,3996,18281,18290,18290,4
pamap2,5,105,3997,18282,18291,18291,4
pamap2,5,105,3998,18283,18292,18292,4
pamap2,5,105,3999,18284,18293,18293,4
pamap2,5,105,4000,18285,18294,18294,4
pamap2,5,105,4001,18286,18295,18295,4
pamap2,5,105,4002,18287,18296,18296,4
pamap2,5,105,4003,18288,18297,18297,4
pamap2,5,105,4004,18289,18298,18298,4
pamap2,5,105,4005,18290,18299,18299,4
pamap2,5,105,4006,18291,18300,18300,4
pamap2,5,105,4007,18292,18301,18301,4
pamap2,5,105,4008,18293,18302,18302,4
pamap2,5,105,4009,18294,18303,18303,4
pamap2,5,105,4010,18295,18304,18304,4
pamap2,5,105,4011,18296,18305,18305,4
pamap2,5,105,4012,18297,18306,18306,4
pamap2,5,105,4013,18298,18307,18307,4
pamap2,5,105,4014,18299,18308,18308,4
pamap2,5,105,4015,18300,18309,18309,4
pamap2,5,105,4016,18301,18310,18310,4
pamap2,5,105,4017,18302,18311,18311,4
pamap2,5,105,4018,18303,18312,18312,4
pamap2,5,105,4019,18304,18313,18313,4
pamap2,5,105,4020,18305,18314,18314,4
pamap2,5,105,4021,18306,18315,18315,4
pamap2,5,105,4022,18307,18316,18316,4
pamap2,5,105,4023,18308,18317,18317,4
pamap2,5,105,4024,18309,18318,18318,4
pamap2,5,105,4025,18310,18319,18319,4
pamap2,5,105,4026,18311,18320,18320,4
pamap2,5,105,4027,18312,18321,18321,4
pamap2,5,105,4028,18313,18322,18322,4
pamap2,5,105,4029,18314,18323,18323,4
pamap2,5,105,4030,18315,18324,18324,4
pamap2,5,105,4031,18316,18325,18325,4
pamap2,5,105,4032,18317,18326,18326,4
pamap2,5,105,4033,18318,18327,18327,4
